instance,family,params,sum_a,sum_a_capped,or_states,exact_ms,exact_size,exact_vmass,playouts,mcgs_ms,mcgs_size,mcgs_vmass,certified
dec-104,dec,d_b=8;m=5;gap=13;k=4;q=3;s=23,40,false,42,0.161,34,2,32,0.309,34,2,false
dec-104,dec,d_b=8;m=5;gap=13;k=4;q=3;s=23,40,false,42,0.161,34,2,64,0.380,34,2,true
dec-104,dec,d_b=8;m=5;gap=13;k=4;q=3;s=23,40,false,42,0.161,34,2,128,0.384,34,2,true
dec-104,dec,d_b=8;m=5;gap=13;k=4;q=3;s=23,40,false,42,0.161,34,2,256,0.375,34,2,true
dec-104,dec,d_b=8;m=5;gap=13;k=4;q=3;s=23,40,false,42,0.161,34,2,512,0.371,34,2,true
dec-104,dec,d_b=8;m=5;gap=13;k=4;q=3;s=23,40,false,42,0.161,34,2,1024,0.371,34,2,true
dec-104,dec,d_b=8;m=5;gap=13;k=4;q=3;s=23,40,false,42,0.161,34,2,2048,0.370,34,2,true
dec-104,dec,d_b=8;m=5;gap=13;k=4;q=3;s=23,40,false,42,0.161,34,2,4096,0.368,34,2,true
dec-104,dec,d_b=8;m=5;gap=13;k=4;q=3;s=23,40,false,42,0.161,34,2,8192,0.376,34,2,true
dec-104,dec,d_b=8;m=5;gap=13;k=4;q=3;s=23,40,false,42,0.161,34,2,16384,0.369,34,2,true
mixed-034-2,mixed,seed=0x6e3294452869ed51;cycles=8;planted=3;d_b=12;m=2;gap=6;k=4,183,false,186,0.281,45,6,1,0.037,66,60,false
mixed-034-2,mixed,seed=0x6e3294452869ed51;cycles=8;planted=3;d_b=12;m=2;gap=6;k=4,183,false,186,0.281,45,6,2,0.039,66,60,false
mixed-034-2,mixed,seed=0x6e3294452869ed51;cycles=8;planted=3;d_b=12;m=2;gap=6;k=4,183,false,186,0.281,45,6,4,0.043,66,60,false
mixed-034-2,mixed,seed=0x6e3294452869ed51;cycles=8;planted=3;d_b=12;m=2;gap=6;k=4,183,false,186,0.281,45,6,8,0.062,66,60,false
mixed-034-2,mixed,seed=0x6e3294452869ed51;cycles=8;planted=3;d_b=12;m=2;gap=6;k=4,183,false,186,0.281,45,6,16,0.102,66,60,false
mixed-034-2,mixed,seed=0x6e3294452869ed51;cycles=8;planted=3;d_b=12;m=2;gap=6;k=4,183,false,186,0.281,45,6,32,0.201,59,42,false
mixed-034-2,mixed,seed=0x6e3294452869ed51;cycles=8;planted=3;d_b=12;m=2;gap=6;k=4,183,false,186,0.281,45,6,64,0.389,59,42,false
mixed-034-2,mixed,seed=0x6e3294452869ed51;cycles=8;planted=3;d_b=12;m=2;gap=6;k=4,183,false,186,0.281,45,6,128,0.838,45,6,false
mixed-034-2,mixed,seed=0x6e3294452869ed51;cycles=8;planted=3;d_b=12;m=2;gap=6;k=4,183,false,186,0.281,45,6,256,1.233,45,6,true
mixed-034-2,mixed,seed=0x6e3294452869ed51;cycles=8;planted=3;d_b=12;m=2;gap=6;k=4,183,false,186,0.281,45,6,512,1.228,45,6,true
mixed-034-2,mixed,seed=0x6e3294452869ed51;cycles=8;planted=3;d_b=12;m=2;gap=6;k=4,183,false,186,0.281,45,6,1024,1.221,45,6,true
mixed-034-2,mixed,seed=0x6e3294452869ed51;cycles=8;planted=3;d_b=12;m=2;gap=6;k=4,183,false,186,0.281,45,6,2048,1.228,45,6,true
mixed-034-2,mixed,seed=0x6e3294452869ed51;cycles=8;planted=3;d_b=12;m=2;gap=6;k=4,183,false,186,0.281,45,6,4096,1.261,45,6,true
mixed-034-2,mixed,seed=0x6e3294452869ed51;cycles=8;planted=3;d_b=12;m=2;gap=6;k=4,183,false,186,0.281,45,6,8192,1.260,45,6,true
mixed-034-2,mixed,seed=0x6e3294452869ed51;cycles=8;planted=3;d_b=12;m=2;gap=6;k=4,183,false,186,0.281,45,6,16384,1.218,45,6,true
dec-105,dec,d_b=8;m=9;gap=1;k=1;q=7;s=33,16,false,18,0.085,66,2,1,0.022,67,66,false
dec-105,dec,d_b=8;m=9;gap=1;k=1;q=7;s=33,16,false,18,0.085,66,2,2,0.040,67,66,false
dec-105,dec,d_b=8;m=9;gap=1;k=1;q=7;s=33,16,false,18,0.085,66,2,4,0.054,67,66,false
dec-105,dec,d_b=8;m=9;gap=1;k=1;q=7;s=33,16,false,18,0.085,66,2,8,0.085,66,2,false
dec-105,dec,d_b=8;m=9;gap=1;k=1;q=7;s=33,16,false,18,0.085,66,2,16,0.163,66,2,true
dec-105,dec,d_b=8;m=9;gap=1;k=1;q=7;s=33,16,false,18,0.085,66,2,32,0.162,66,2,true
dec-105,dec,d_b=8;m=9;gap=1;k=1;q=7;s=33,16,false,18,0.085,66,2,64,0.159,66,2,true
dec-105,dec,d_b=8;m=9;gap=1;k=1;q=7;s=33,16,false,18,0.085,66,2,128,0.160,66,2,true
dec-105,dec,d_b=8;m=9;gap=1;k=1;q=7;s=33,16,false,18,0.085,66,2,256,0.157,66,2,true
dec-105,dec,d_b=8;m=9;gap=1;k=1;q=7;s=33,16,false,18,0.085,66,2,512,0.155,66,2,true
dec-105,dec,d_b=8;m=9;gap=1;k=1;q=7;s=33,16,false,18,0.085,66,2,1024,0.155,66,2,true
dec-105,dec,d_b=8;m=9;gap=1;k=1;q=7;s=33,16,false,18,0.085,66,2,2048,0.155,66,2,true
dec-105,dec,d_b=8;m=9;gap=1;k=1;q=7;s=33,16,false,18,0.085,66,2,4096,0.155,66,2,true
dec-105,dec,d_b=8;m=9;gap=1;k=1;q=7;s=33,16,false,18,0.085,66,2,8192,0.154,66,2,true
dec-105,dec,d_b=8;m=9;gap=1;k=1;q=7;s=33,16,false,18,0.085,66,2,16384,0.154,66,2,true
mixed-035-0,mixed,seed=0x8ff528db1ae67c2c;cycles=8;planted=3;d_b=16;m=5;gap=2;k=1,2187706,false,210340,0.570,220,10,1,0.201,229,208,false
mixed-035-0,mixed,seed=0x8ff528db1ae67c2c;cycles=8;planted=3;d_b=16;m=5;gap=2;k=1,2187706,false,210340,0.570,220,10,2,0.282,229,208,false
mixed-035-0,mixed,seed=0x8ff528db1ae67c2c;cycles=8;planted=3;d_b=16;m=5;gap=2;k=1,2187706,false,210340,0.570,220,10,4,0.301,229,208,false
mixed-035-0,mixed,seed=0x8ff528db1ae67c2c;cycles=8;planted=3;d_b=16;m=5;gap=2;k=1,2187706,false,210340,0.570,220,10,8,0.378,229,208,false
mixed-035-0,mixed,seed=0x8ff528db1ae67c2c;cycles=8;planted=3;d_b=16;m=5;gap=2;k=1,2187706,false,210340,0.570,220,10,16,0.504,229,208,false
mixed-035-0,mixed,seed=0x8ff528db1ae67c2c;cycles=8;planted=3;d_b=16;m=5;gap=2;k=1,2187706,false,210340,0.570,220,10,32,0.869,229,208,false
mixed-035-0,mixed,seed=0x8ff528db1ae67c2c;cycles=8;planted=3;d_b=16;m=5;gap=2;k=1,2187706,false,210340,0.570,220,10,64,1.508,226,142,false
mixed-035-0,mixed,seed=0x8ff528db1ae67c2c;cycles=8;planted=3;d_b=16;m=5;gap=2;k=1,2187706,false,210340,0.570,220,10,128,3.207,226,142,false
mixed-035-0,mixed,seed=0x8ff528db1ae67c2c;cycles=8;planted=3;d_b=16;m=5;gap=2;k=1,2187706,false,210340,0.570,220,10,256,6.692,220,10,false
mixed-035-0,mixed,seed=0x8ff528db1ae67c2c;cycles=8;planted=3;d_b=16;m=5;gap=2;k=1,2187706,false,210340,0.570,220,10,512,12.340,220,10,false
mixed-035-0,mixed,seed=0x8ff528db1ae67c2c;cycles=8;planted=3;d_b=16;m=5;gap=2;k=1,2187706,false,210340,0.570,220,10,1024,23.312,220,10,false
mixed-035-0,mixed,seed=0x8ff528db1ae67c2c;cycles=8;planted=3;d_b=16;m=5;gap=2;k=1,2187706,false,210340,0.570,220,10,2048,46.588,220,10,false
mixed-035-0,mixed,seed=0x8ff528db1ae67c2c;cycles=8;planted=3;d_b=16;m=5;gap=2;k=1,2187706,false,210340,0.570,220,10,4096,91.571,220,10,false
mixed-035-0,mixed,seed=0x8ff528db1ae67c2c;cycles=8;planted=3;d_b=16;m=5;gap=2;k=1,2187706,false,210340,0.570,220,10,8192,186.048,220,10,false
mixed-035-0,mixed,seed=0x8ff528db1ae67c2c;cycles=8;planted=3;d_b=16;m=5;gap=2;k=1,2187706,false,210340,0.570,220,10,16384,382.208,220,10,false
dec-106,dec,d_b=8;m=9;gap=1;k=2;q=7;s=33,24,false,26,0.152,66,2,1,0.028,67,66,false
dec-106,dec,d_b=8;m=9;gap=1;k=2;q=7;s=33,24,false,26,0.152,66,2,2,0.044,67,66,false
dec-106,dec,d_b=8;m=9;gap=1;k=2;q=7;s=33,24,false,26,0.152,66,2,4,0.055,67,66,false
dec-106,dec,d_b=8;m=9;gap=1;k=2;q=7;s=33,24,false,26,0.152,66,2,8,0.103,67,66,false
dec-106,dec,d_b=8;m=9;gap=1;k=2;q=7;s=33,24,false,26,0.152,66,2,16,0.186,66,2,false
dec-106,dec,d_b=8;m=9;gap=1;k=2;q=7;s=33,24,false,26,0.152,66,2,32,0.292,66,2,true
dec-106,dec,d_b=8;m=9;gap=1;k=2;q=7;s=33,24,false,26,0.152,66,2,64,0.275,66,2,true
dec-106,dec,d_b=8;m=9;gap=1;k=2;q=7;s=33,24,false,26,0.152,66,2,128,0.276,66,2,true
dec-106,dec,d_b=8;m=9;gap=1;k=2;q=7;s=33,24,false,26,0.152,66,2,256,0.269,66,2,true
dec-106,dec,d_b=8;m=9;gap=1;k=2;q=7;s=33,24,false,26,0.152,66,2,512,0.271,66,2,true
dec-106,dec,d_b=8;m=9;gap=1;k=2;q=7;s=33,24,false,26,0.152,66,2,1024,0.266,66,2,true
dec-106,dec,d_b=8;m=9;gap=1;k=2;q=7;s=33,24,false,26,0.152,66,2,2048,0.270,66,2,true
dec-106,dec,d_b=8;m=9;gap=1;k=2;q=7;s=33,24,false,26,0.152,66,2,4096,0.266,66,2,true
dec-106,dec,d_b=8;m=9;gap=1;k=2;q=7;s=33,24,false,26,0.152,66,2,8192,0.269,66,2,true
dec-106,dec,d_b=8;m=9;gap=1;k=2;q=7;s=33,24,false,26,0.152,66,2,16384,0.265,66,2,true
mixed-035-1,mixed,seed=0x00aff4116f0e7a9d;cycles=8;planted=3;d_b=16;m=5;gap=2;k=1,2093935,false,206304,0.502,210,12,1,0.115,219,210,false
mixed-035-1,mixed,seed=0x00aff4116f0e7a9d;cycles=8;planted=3;d_b=16;m=5;gap=2;k=1,2093935,false,206304,0.502,210,12,2,0.104,219,210,false
mixed-035-1,mixed,seed=0x00aff4116f0e7a9d;cycles=8;planted=3;d_b=16;m=5;gap=2;k=1,2093935,false,206304,0.502,210,12,4,0.106,219,210,false
mixed-035-1,mixed,seed=0x00aff4116f0e7a9d;cycles=8;planted=3;d_b=16;m=5;gap=2;k=1,2093935,false,206304,0.502,210,12,8,0.130,219,210,false
mixed-035-1,mixed,seed=0x00aff4116f0e7a9d;cycles=8;planted=3;d_b=16;m=5;gap=2;k=1,2093935,false,206304,0.502,210,12,16,0.190,219,210,false
mixed-035-1,mixed,seed=0x00aff4116f0e7a9d;cycles=8;planted=3;d_b=16;m=5;gap=2;k=1,2093935,false,206304,0.502,210,12,32,0.370,216,144,false
mixed-035-1,mixed,seed=0x00aff4116f0e7a9d;cycles=8;planted=3;d_b=16;m=5;gap=2;k=1,2093935,false,206304,0.502,210,12,64,0.712,216,144,false
mixed-035-1,mixed,seed=0x00aff4116f0e7a9d;cycles=8;planted=3;d_b=16;m=5;gap=2;k=1,2093935,false,206304,0.502,210,12,128,1.274,210,12,false
mixed-035-1,mixed,seed=0x00aff4116f0e7a9d;cycles=8;planted=3;d_b=16;m=5;gap=2;k=1,2093935,false,206304,0.502,210,12,256,2.130,210,12,false
mixed-035-1,mixed,seed=0x00aff4116f0e7a9d;cycles=8;planted=3;d_b=16;m=5;gap=2;k=1,2093935,false,206304,0.502,210,12,512,3.202,210,12,false
mixed-035-1,mixed,seed=0x00aff4116f0e7a9d;cycles=8;planted=3;d_b=16;m=5;gap=2;k=1,2093935,false,206304,0.502,210,12,1024,5.487,210,12,false
mixed-035-1,mixed,seed=0x00aff4116f0e7a9d;cycles=8;planted=3;d_b=16;m=5;gap=2;k=1,2093935,false,206304,0.502,210,12,2048,10.213,210,12,false
mixed-035-1,mixed,seed=0x00aff4116f0e7a9d;cycles=8;planted=3;d_b=16;m=5;gap=2;k=1,2093935,false,206304,0.502,210,12,4096,20.588,210,12,false
mixed-035-1,mixed,seed=0x00aff4116f0e7a9d;cycles=8;planted=3;d_b=16;m=5;gap=2;k=1,2093935,false,206304,0.502,210,12,8192,43.196,210,12,false
mixed-035-1,mixed,seed=0x00aff4116f0e7a9d;cycles=8;planted=3;d_b=16;m=5;gap=2;k=1,2093935,false,206304,0.502,210,12,16384,87.759,210,12,false
dec-107,dec,d_b=8;m=9;gap=1;k=4;q=7;s=33,40,false,42,0.252,66,2,1,0.030,67,66,false
dec-107,dec,d_b=8;m=9;gap=1;k=4;q=7;s=33,40,false,42,0.252,66,2,2,0.041,67,66,false
dec-107,dec,d_b=8;m=9;gap=1;k=4;q=7;s=33,40,false,42,0.252,66,2,4,0.067,67,66,false
dec-107,dec,d_b=8;m=9;gap=1;k=4;q=7;s=33,40,false,42,0.252,66,2,8,0.116,67,66,false
dec-107,dec,d_b=8;m=9;gap=1;k=4;q=7;s=33,40,false,42,0.252,66,2,16,0.202,67,66,false
dec-107,dec,d_b=8;m=9;gap=1;k=4;q=7;s=33,40,false,42,0.252,66,2,32,0.407,66,2,false
dec-107,dec,d_b=8;m=9;gap=1;k=4;q=7;s=33,40,false,42,0.252,66,2,64,0.511,66,2,true
dec-107,dec,d_b=8;m=9;gap=1;k=4;q=7;s=33,40,false,42,0.252,66,2,128,0.506,66,2,true
dec-107,dec,d_b=8;m=9;gap=1;k=4;q=7;s=33,40,false,42,0.252,66,2,256,0.504,66,2,true
dec-107,dec,d_b=8;m=9;gap=1;k=4;q=7;s=33,40,false,42,0.252,66,2,512,0.507,66,2,true
dec-107,dec,d_b=8;m=9;gap=1;k=4;q=7;s=33,40,false,42,0.252,66,2,1024,0.502,66,2,true
dec-107,dec,d_b=8;m=9;gap=1;k=4;q=7;s=33,40,false,42,0.252,66,2,2048,0.501,66,2,true
dec-107,dec,d_b=8;m=9;gap=1;k=4;q=7;s=33,40,false,42,0.252,66,2,4096,0.498,66,2,true
dec-107,dec,d_b=8;m=9;gap=1;k=4;q=7;s=33,40,false,42,0.252,66,2,8192,0.496,66,2,true
dec-107,dec,d_b=8;m=9;gap=1;k=4;q=7;s=33,40,false,42,0.252,66,2,16384,0.498,66,2,true
mixed-035-2,mixed,seed=0x3db16341fc4bd254;cycles=8;planted=3;d_b=16;m=5;gap=2;k=1,66,false,70,0.296,134,4,1,0.043,140,136,false
mixed-035-2,mixed,seed=0x3db16341fc4bd254;cycles=8;planted=3;d_b=16;m=5;gap=2;k=1,66,false,70,0.296,134,4,2,0.047,140,136,false
mixed-035-2,mixed,seed=0x3db16341fc4bd254;cycles=8;planted=3;d_b=16;m=5;gap=2;k=1,66,false,70,0.296,134,4,4,0.048,140,136,false
mixed-035-2,mixed,seed=0x3db16341fc4bd254;cycles=8;planted=3;d_b=16;m=5;gap=2;k=1,66,false,70,0.296,134,4,8,0.086,140,136,false
mixed-035-2,mixed,seed=0x3db16341fc4bd254;cycles=8;planted=3;d_b=16;m=5;gap=2;k=1,66,false,70,0.296,134,4,16,0.155,140,136,false
mixed-035-2,mixed,seed=0x3db16341fc4bd254;cycles=8;planted=3;d_b=16;m=5;gap=2;k=1,66,false,70,0.296,134,4,32,0.316,140,136,false
mixed-035-2,mixed,seed=0x3db16341fc4bd254;cycles=8;planted=3;d_b=16;m=5;gap=2;k=1,66,false,70,0.296,134,4,64,0.705,134,4,false
mixed-035-2,mixed,seed=0x3db16341fc4bd254;cycles=8;planted=3;d_b=16;m=5;gap=2;k=1,66,false,70,0.296,134,4,128,0.710,134,4,true
mixed-035-2,mixed,seed=0x3db16341fc4bd254;cycles=8;planted=3;d_b=16;m=5;gap=2;k=1,66,false,70,0.296,134,4,256,0.703,134,4,true
mixed-035-2,mixed,seed=0x3db16341fc4bd254;cycles=8;planted=3;d_b=16;m=5;gap=2;k=1,66,false,70,0.296,134,4,512,0.700,134,4,true
mixed-035-2,mixed,seed=0x3db16341fc4bd254;cycles=8;planted=3;d_b=16;m=5;gap=2;k=1,66,false,70,0.296,134,4,1024,0.693,134,4,true
mixed-035-2,mixed,seed=0x3db16341fc4bd254;cycles=8;planted=3;d_b=16;m=5;gap=2;k=1,66,false,70,0.296,134,4,2048,0.697,134,4,true
mixed-035-2,mixed,seed=0x3db16341fc4bd254;cycles=8;planted=3;d_b=16;m=5;gap=2;k=1,66,false,70,0.296,134,4,4096,0.694,134,4,true
mixed-035-2,mixed,seed=0x3db16341fc4bd254;cycles=8;planted=3;d_b=16;m=5;gap=2;k=1,66,false,70,0.296,134,4,8192,0.693,134,4,true
mixed-035-2,mixed,seed=0x3db16341fc4bd254;cycles=8;planted=3;d_b=16;m=5;gap=2;k=1,66,false,70,0.296,134,4,16384,0.692,134,4,true
dec-108,dec,d_b=8;m=9;gap=3;k=1;q=7;s=34,16,false,18,0.081,66,2,1,0.022,69,68,false
dec-108,dec,d_b=8;m=9;gap=3;k=1;q=7;s=34,16,false,18,0.081,66,2,2,0.040,69,68,false
dec-108,dec,d_b=8;m=9;gap=3;k=1;q=7;s=34,16,false,18,0.081,66,2,4,0.057,69,68,false
dec-108,dec,d_b=8;m=9;gap=3;k=1;q=7;s=34,16,false,18,0.081,66,2,8,0.084,66,2,false
dec-108,dec,d_b=8;m=9;gap=3;k=1;q=7;s=34,16,false,18,0.081,66,2,16,0.164,66,2,true
dec-108,dec,d_b=8;m=9;gap=3;k=1;q=7;s=34,16,false,18,0.081,66,2,32,0.162,66,2,true
dec-108,dec,d_b=8;m=9;gap=3;k=1;q=7;s=34,16,false,18,0.081,66,2,64,0.160,66,2,true
dec-108,dec,d_b=8;m=9;gap=3;k=1;q=7;s=34,16,false,18,0.081,66,2,128,0.158,66,2,true
dec-108,dec,d_b=8;m=9;gap=3;k=1;q=7;s=34,16,false,18,0.081,66,2,256,0.157,66,2,true
dec-108,dec,d_b=8;m=9;gap=3;k=1;q=7;s=34,16,false,18,0.081,66,2,512,0.157,66,2,true
dec-108,dec,d_b=8;m=9;gap=3;k=1;q=7;s=34,16,false,18,0.081,66,2,1024,0.169,66,2,true
dec-108,dec,d_b=8;m=9;gap=3;k=1;q=7;s=34,16,false,18,0.081,66,2,2048,0.174,66,2,true
dec-108,dec,d_b=8;m=9;gap=3;k=1;q=7;s=34,16,false,18,0.081,66,2,4096,0.162,66,2,true
dec-108,dec,d_b=8;m=9;gap=3;k=1;q=7;s=34,16,false,18,0.081,66,2,8192,0.179,66,2,true
dec-108,dec,d_b=8;m=9;gap=3;k=1;q=7;s=34,16,false,18,0.081,66,2,16384,0.157,66,2,true
mixed-036-0,mixed,seed=0x0c1585ba89fdd6b1;cycles=9;planted=1;d_b=4;m=2;gap=1;k=2,5335257,false,414702,0.050,9,4,1,0.043,10,8,false
mixed-036-0,mixed,seed=0x0c1585ba89fdd6b1;cycles=9;planted=1;d_b=4;m=2;gap=1;k=2,5335257,false,414702,0.050,9,4,2,0.057,10,8,false
mixed-036-0,mixed,seed=0x0c1585ba89fdd6b1;cycles=9;planted=1;d_b=4;m=2;gap=1;k=2,5335257,false,414702,0.050,9,4,4,0.064,10,8,false
mixed-036-0,mixed,seed=0x0c1585ba89fdd6b1;cycles=9;planted=1;d_b=4;m=2;gap=1;k=2,5335257,false,414702,0.050,9,4,8,0.105,10,8,false
mixed-036-0,mixed,seed=0x0c1585ba89fdd6b1;cycles=9;planted=1;d_b=4;m=2;gap=1;k=2,5335257,false,414702,0.050,9,4,16,0.170,9,4,false
mixed-036-0,mixed,seed=0x0c1585ba89fdd6b1;cycles=9;planted=1;d_b=4;m=2;gap=1;k=2,5335257,false,414702,0.050,9,4,32,0.322,9,4,false
mixed-036-0,mixed,seed=0x0c1585ba89fdd6b1;cycles=9;planted=1;d_b=4;m=2;gap=1;k=2,5335257,false,414702,0.050,9,4,64,0.732,9,4,false
mixed-036-0,mixed,seed=0x0c1585ba89fdd6b1;cycles=9;planted=1;d_b=4;m=2;gap=1;k=2,5335257,false,414702,0.050,9,4,128,1.129,9,4,false
mixed-036-0,mixed,seed=0x0c1585ba89fdd6b1;cycles=9;planted=1;d_b=4;m=2;gap=1;k=2,5335257,false,414702,0.050,9,4,256,1.659,9,4,false
mixed-036-0,mixed,seed=0x0c1585ba89fdd6b1;cycles=9;planted=1;d_b=4;m=2;gap=1;k=2,5335257,false,414702,0.050,9,4,512,2.738,9,4,false
mixed-036-0,mixed,seed=0x0c1585ba89fdd6b1;cycles=9;planted=1;d_b=4;m=2;gap=1;k=2,5335257,false,414702,0.050,9,4,1024,4.943,9,4,false
mixed-036-0,mixed,seed=0x0c1585ba89fdd6b1;cycles=9;planted=1;d_b=4;m=2;gap=1;k=2,5335257,false,414702,0.050,9,4,2048,12.950,9,4,false
mixed-036-0,mixed,seed=0x0c1585ba89fdd6b1;cycles=9;planted=1;d_b=4;m=2;gap=1;k=2,5335257,false,414702,0.050,9,4,4096,20.275,9,4,false
mixed-036-0,mixed,seed=0x0c1585ba89fdd6b1;cycles=9;planted=1;d_b=4;m=2;gap=1;k=2,5335257,false,414702,0.050,9,4,8192,42.295,9,4,false
mixed-036-0,mixed,seed=0x0c1585ba89fdd6b1;cycles=9;planted=1;d_b=4;m=2;gap=1;k=2,5335257,false,414702,0.050,9,4,16384,83.656,9,4,false
dec-109,dec,d_b=8;m=9;gap=3;k=2;q=7;s=34,24,false,26,0.163,66,2,1,0.028,69,68,false
dec-109,dec,d_b=8;m=9;gap=3;k=2;q=7;s=34,24,false,26,0.163,66,2,2,0.040,69,68,false
dec-109,dec,d_b=8;m=9;gap=3;k=2;q=7;s=34,24,false,26,0.163,66,2,4,0.056,69,68,false
dec-109,dec,d_b=8;m=9;gap=3;k=2;q=7;s=34,24,false,26,0.163,66,2,8,0.100,69,68,false
dec-109,dec,d_b=8;m=9;gap=3;k=2;q=7;s=34,24,false,26,0.163,66,2,16,0.185,66,2,false
dec-109,dec,d_b=8;m=9;gap=3;k=2;q=7;s=34,24,false,26,0.163,66,2,32,0.286,66,2,true
dec-109,dec,d_b=8;m=9;gap=3;k=2;q=7;s=34,24,false,26,0.163,66,2,64,0.280,66,2,true
dec-109,dec,d_b=8;m=9;gap=3;k=2;q=7;s=34,24,false,26,0.163,66,2,128,0.278,66,2,true
dec-109,dec,d_b=8;m=9;gap=3;k=2;q=7;s=34,24,false,26,0.163,66,2,256,0.274,66,2,true
dec-109,dec,d_b=8;m=9;gap=3;k=2;q=7;s=34,24,false,26,0.163,66,2,512,0.283,66,2,true
dec-109,dec,d_b=8;m=9;gap=3;k=2;q=7;s=34,24,false,26,0.163,66,2,1024,0.273,66,2,true
dec-109,dec,d_b=8;m=9;gap=3;k=2;q=7;s=34,24,false,26,0.163,66,2,2048,0.270,66,2,true
dec-109,dec,d_b=8;m=9;gap=3;k=2;q=7;s=34,24,false,26,0.163,66,2,4096,0.271,66,2,true
dec-109,dec,d_b=8;m=9;gap=3;k=2;q=7;s=34,24,false,26,0.163,66,2,8192,0.271,66,2,true
dec-109,dec,d_b=8;m=9;gap=3;k=2;q=7;s=34,24,false,26,0.163,66,2,16384,0.272,66,2,true
mixed-036-1,mixed,seed=0xf6234467df3846d2;cycles=9;planted=1;d_b=4;m=2;gap=1;k=2,12612679,false,927371,0.119,20,10,1,0.112,21,14,false
mixed-036-1,mixed,seed=0xf6234467df3846d2;cycles=9;planted=1;d_b=4;m=2;gap=1;k=2,12612679,false,927371,0.119,20,10,2,0.122,21,14,false
mixed-036-1,mixed,seed=0xf6234467df3846d2;cycles=9;planted=1;d_b=4;m=2;gap=1;k=2,12612679,false,927371,0.119,20,10,4,0.125,21,14,false
mixed-036-1,mixed,seed=0xf6234467df3846d2;cycles=9;planted=1;d_b=4;m=2;gap=1;k=2,12612679,false,927371,0.119,20,10,8,0.188,21,14,false
mixed-036-1,mixed,seed=0xf6234467df3846d2;cycles=9;planted=1;d_b=4;m=2;gap=1;k=2,12612679,false,927371,0.119,20,10,16,0.319,21,14,false
mixed-036-1,mixed,seed=0xf6234467df3846d2;cycles=9;planted=1;d_b=4;m=2;gap=1;k=2,12612679,false,927371,0.119,20,10,32,0.489,21,14,false
mixed-036-1,mixed,seed=0xf6234467df3846d2;cycles=9;planted=1;d_b=4;m=2;gap=1;k=2,12612679,false,927371,0.119,20,10,64,0.888,21,14,false
mixed-036-1,mixed,seed=0xf6234467df3846d2;cycles=9;planted=1;d_b=4;m=2;gap=1;k=2,12612679,false,927371,0.119,20,10,128,1.545,20,10,false
mixed-036-1,mixed,seed=0xf6234467df3846d2;cycles=9;planted=1;d_b=4;m=2;gap=1;k=2,12612679,false,927371,0.119,20,10,256,2.760,20,10,false
mixed-036-1,mixed,seed=0xf6234467df3846d2;cycles=9;planted=1;d_b=4;m=2;gap=1;k=2,12612679,false,927371,0.119,20,10,512,4.863,20,10,false
mixed-036-1,mixed,seed=0xf6234467df3846d2;cycles=9;planted=1;d_b=4;m=2;gap=1;k=2,12612679,false,927371,0.119,20,10,1024,9.184,20,10,false
mixed-036-1,mixed,seed=0xf6234467df3846d2;cycles=9;planted=1;d_b=4;m=2;gap=1;k=2,12612679,false,927371,0.119,20,10,2048,17.974,20,10,false
mixed-036-1,mixed,seed=0xf6234467df3846d2;cycles=9;planted=1;d_b=4;m=2;gap=1;k=2,12612679,false,927371,0.119,20,10,4096,35.969,20,10,false
mixed-036-1,mixed,seed=0xf6234467df3846d2;cycles=9;planted=1;d_b=4;m=2;gap=1;k=2,12612679,false,927371,0.119,20,10,8192,73.015,20,10,false
mixed-036-1,mixed,seed=0xf6234467df3846d2;cycles=9;planted=1;d_b=4;m=2;gap=1;k=2,12612679,false,927371,0.119,20,10,16384,149.865,20,10,false
dec-110,dec,d_b=8;m=9;gap=3;k=4;q=7;s=34,40,false,42,0.265,66,2,1,0.031,69,68,false
dec-110,dec,d_b=8;m=9;gap=3;k=4;q=7;s=34,40,false,42,0.265,66,2,2,0.043,69,68,false
dec-110,dec,d_b=8;m=9;gap=3;k=4;q=7;s=34,40,false,42,0.265,66,2,4,0.068,69,68,false
dec-110,dec,d_b=8;m=9;gap=3;k=4;q=7;s=34,40,false,42,0.265,66,2,8,0.119,69,68,false
dec-110,dec,d_b=8;m=9;gap=3;k=4;q=7;s=34,40,false,42,0.265,66,2,16,0.213,69,68,false
dec-110,dec,d_b=8;m=9;gap=3;k=4;q=7;s=34,40,false,42,0.265,66,2,32,0.429,66,2,false
dec-110,dec,d_b=8;m=9;gap=3;k=4;q=7;s=34,40,false,42,0.265,66,2,64,0.526,66,2,true
dec-110,dec,d_b=8;m=9;gap=3;k=4;q=7;s=34,40,false,42,0.265,66,2,128,0.514,66,2,true
dec-110,dec,d_b=8;m=9;gap=3;k=4;q=7;s=34,40,false,42,0.265,66,2,256,0.516,66,2,true
dec-110,dec,d_b=8;m=9;gap=3;k=4;q=7;s=34,40,false,42,0.265,66,2,512,0.508,66,2,true
dec-110,dec,d_b=8;m=9;gap=3;k=4;q=7;s=34,40,false,42,0.265,66,2,1024,0.513,66,2,true
dec-110,dec,d_b=8;m=9;gap=3;k=4;q=7;s=34,40,false,42,0.265,66,2,2048,0.512,66,2,true
dec-110,dec,d_b=8;m=9;gap=3;k=4;q=7;s=34,40,false,42,0.265,66,2,4096,0.510,66,2,true
dec-110,dec,d_b=8;m=9;gap=3;k=4;q=7;s=34,40,false,42,0.265,66,2,8192,0.501,66,2,true
